DATE,OPEN
2016-12-21T11:42:00+0530,1268
2016-12-21T11:43:00+0530,1268
2016-12-21T11:44:00+0530,1267.6
2016-12-21T11:45:00+0530,1267.6
2016-12-21T11:46:00+0530,1267.6
2016-12-21T11:47:00+0530,1267.1
2016-12-21T11:48:00+0530,1266.05
2016-12-21T11:49:00+0530,1267.3
2016-12-21T11:50:00+0530,1268.95
2016-12-21T11:51:00+0530,1268.9
2016-12-21T11:52:00+0530,1268.85
2016-12-21T11:53:00+0530,1268.85
2016-12-21T11:54:00+0530,1269
2016-12-21T11:55:00+0530,1268.4
2016-12-21T11:56:00+0530,1266.05
2016-12-21T11:57:00+0530,1266.1
2016-12-21T11:58:00+0530,1268
2016-12-21T11:59:00+0530,1268
2016-12-21T12:00:00+0530,1268
2016-12-21T12:01:00+0530,1268
2016-12-21T12:02:00+0530,1269.5
2016-12-21T12:03:00+0530,1269.75
2016-12-21T12:04:00+0530,1269.7
2016-12-21T12:05:00+0530,1269.75
2016-12-21T12:06:00+0530,1268.7
2016-12-21T12:07:00+0530,1269
2016-12-21T12:08:00+0530,1269
2016-12-21T12:09:00+0530,1268.15
2016-12-21T12:10:00+0530,1269
2016-12-21T12:11:00+0530,1267.95
2016-12-21T12:12:00+0530,1268
2016-12-21T12:13:00+0530,1267.1
2016-12-21T12:14:00+0530,1268
2016-12-21T12:15:00+0530,1267.9
2016-12-21T12:16:00+0530,1268.65
2016-12-21T12:17:00+0530,1268.65
2016-12-21T12:18:00+0530,1268.7
2016-12-21T12:19:00+0530,1268.9
2016-12-21T12:20:00+0530,1268.05
2016-12-21T12:21:00+0530,1268
2016-12-21T12:22:00+0530,1268.05
2016-12-21T12:23:00+0530,1268.05
2016-12-21T12:24:00+0530,1267
2016-12-21T12:25:00+0530,1268.9
2016-12-21T12:26:00+0530,1268.9
2016-12-21T12:27:00+0530,1267.3
2016-12-21T12:28:00+0530,1269.7
2016-12-21T12:29:00+0530,1268.15
2016-12-21T12:30:00+0530,1265
2016-12-21T12:31:00+0530,1267
2016-12-21T12:32:00+0530,1268
2016-12-21T12:33:00+0530,1267.5
2016-12-21T12:34:00+0530,1268.6
2016-12-21T12:35:00+0530,1268.65
2016-12-21T12:36:00+0530,1269
2016-12-21T12:37:00+0530,1269.85
2016-12-21T12:38:00+0530,1268.6
2016-12-21T12:39:00+0530,1270
2016-12-21T12:40:00+0530,1269.9
2016-12-21T12:41:00+0530,1269.25
2016-12-21T12:42:00+0530,1270.7
2016-12-21T12:43:00+0530,1270.8
2016-12-21T12:44:00+0530,1270.05
2016-12-21T12:45:00+0530,1270.05
2016-12-21T12:46:00+0530,1270.05
2016-12-21T12:47:00+0530,1270.05
2016-12-21T12:48:00+0530,1270.05
2016-12-21T12:49:00+0530,1270.05
2016-12-21T12:50:00+0530,1270.05
2016-12-21T12:51:00+0530,1271.05
2016-12-21T12:52:00+0530,1271.95
2016-12-21T12:53:00+0530,1270.2
2016-12-21T12:54:00+0530,1268.55
2016-12-21T12:55:00+0530,1269.3
2016-12-21T12:56:00+0530,1268.55
2016-12-21T12:57:00+0530,1269.95
2016-12-21T12:58:00+0530,1268.6
2016-12-21T12:59:00+0530,1269.25
2016-12-21T13:00:00+0530,1269.05
2016-12-21T13:01:00+0530,1269.4
2016-12-21T13:02:00+0530,1268
2016-12-21T13:03:00+0530,1269.25
2016-12-21T13:04:00+0530,1269.25
2016-12-21T13:05:00+0530,1269.25
2016-12-21T13:06:00+0530,1268.05
2016-12-21T13:07:00+0530,1268.05
2016-12-21T13:08:00+0530,1270
2016-12-21T13:09:00+0530,1270
2016-12-21T13:10:00+0530,1269.75
2016-12-21T13:11:00+0530,1266.05
2016-12-21T13:12:00+0530,1267.05
2016-12-21T13:13:00+0530,1269
2016-12-21T13:14:00+0530,1269
2016-12-21T13:15:00+0530,1268.9
2016-12-21T13:16:00+0530,1268.85
2016-12-21T13:17:00+0530,1267.6
2016-12-21T13:18:00+0530,1268.9
2016-12-21T13:19:00+0530,1268.65
2016-12-21T13:20:00+0530,1268.75
2016-12-21T13:21:00+0530,1268.85
2016-12-21T13:22:00+0530,1268.85
2016-12-21T13:23:00+0530,1268.95
2016-12-21T13:24:00+0530,1268.9
2016-12-21T13:25:00+0530,1268.9
2016-12-21T13:26:00+0530,1269.95
2016-12-21T13:27:00+0530,1269.9
2016-12-21T13:28:00+0530,1269.7
2016-12-21T13:29:00+0530,1270
2016-12-21T13:30:00+0530,1270
2016-12-21T13:31:00+0530,1269.7
2016-12-21T13:32:00+0530,1268.05
2016-12-21T13:33:00+0530,1269.6
2016-12-21T13:34:00+0530,1269
2016-12-21T13:35:00+0530,1269
2016-12-21T13:36:00+0530,1269.6
2016-12-21T13:37:00+0530,1269
2016-12-21T13:38:00+0530,1269.45
2016-12-21T13:39:00+0530,1269.45
2016-12-21T13:40:00+0530,1269
2016-12-21T13:41:00+0530,1269.45
2016-12-21T13:42:00+0530,1269.45
2016-12-21T13:43:00+0530,1269.45
2016-12-21T13:44:00+0530,1269.45
2016-12-21T13:45:00+0530,1269.2
2016-12-21T13:46:00+0530,1269.2
2016-12-21T13:47:00+0530,1268.55
2016-12-21T13:48:00+0530,1268.55
2016-12-21T13:49:00+0530,1269.45
2016-12-21T13:50:00+0530,1269.95
2016-12-21T13:51:00+0530,1269.95
2016-12-21T13:52:00+0530,1269.95
2016-12-21T13:53:00+0530,1269.95
2016-12-21T13:54:00+0530,1269.9
2016-12-21T13:55:00+0530,1269.95
2016-12-21T13:56:00+0530,1268.7
2016-12-21T13:57:00+0530,1269.95
2016-12-21T13:58:00+0530,1269.7
2016-12-21T13:59:00+0530,1269.7
2016-12-21T14:00:00+0530,1269.7
2016-12-21T14:01:00+0530,1268.55
2016-12-21T14:02:00+0530,1269.65
2016-12-21T14:03:00+0530,1269.45
2016-12-21T14:04:00+0530,1269.65
2016-12-21T14:05:00+0530,1269.5
2016-12-21T14:06:00+0530,1269.5
2016-12-21T14:07:00+0530,1269.5
2016-12-21T14:08:00+0530,1269.9
2016-12-21T14:09:00+0530,1270
2016-12-21T14:10:00+0530,1270
2016-12-21T14:11:00+0530,1270
2016-12-21T14:12:00+0530,1272.95
2016-12-21T14:13:00+0530,1272.85
2016-12-21T14:14:00+0530,1271.5
2016-12-21T14:15:00+0530,1271.5
2016-12-21T14:16:00+0530,1271.5
2016-12-21T14:17:00+0530,1269.9
2016-12-21T14:18:00+0530,1269.8
2016-12-21T14:19:00+0530,1270
2016-12-21T14:20:00+0530,1270
2016-12-21T14:21:00+0530,1270
2016-12-21T14:22:00+0530,1269.5
2016-12-21T14:23:00+0530,1269.85
2016-12-21T14:24:00+0530,1269.85
2016-12-21T14:25:00+0530,1269.85
2016-12-21T14:26:00+0530,1270
2016-12-21T14:27:00+0530,1268.6
2016-12-21T14:28:00+0530,1270
2016-12-21T14:29:00+0530,1271.8
2016-12-21T14:30:00+0530,1270.25
2016-12-21T14:31:00+0530,1270
2016-12-21T14:32:00+0530,1269.8
2016-12-21T14:33:00+0530,1269
2016-12-21T14:34:00+0530,1269.8
2016-12-21T14:35:00+0530,1269.65
2016-12-21T14:36:00+0530,1269.65
2016-12-21T14:37:00+0530,1269.6
2016-12-21T14:38:00+0530,1269
2016-12-21T14:39:00+0530,1269.65
2016-12-21T14:40:00+0530,1269.65
2016-12-21T14:41:00+0530,1269.65
2016-12-21T14:42:00+0530,1269.2
2016-12-21T14:43:00+0530,1269.35
2016-12-21T14:44:00+0530,1269
2016-12-21T14:45:00+0530,1268.65
2016-12-21T14:46:00+0530,1269.65
2016-12-21T14:47:00+0530,1269.65
2016-12-21T14:48:00+0530,1269.65
2016-12-21T14:49:00+0530,1269.7
2016-12-21T14:50:00+0530,1269.6
2016-12-21T14:51:00+0530,1269.05
2016-12-21T14:52:00+0530,1269
2016-12-21T14:53:00+0530,1269
2016-12-21T14:54:00+0530,1268.65
2016-12-21T14:55:00+0530,1269
2016-12-21T14:56:00+0530,1269
2016-12-21T14:57:00+0530,1269
2016-12-21T14:58:00+0530,1269.05
2016-12-21T14:59:00+0530,1269.45
2016-12-21T15:00:00+0530,1269.25
2016-12-21T15:01:00+0530,1269.25
2016-12-21T15:02:00+0530,1269
2016-12-21T15:03:00+0530,1267.1
2016-12-21T15:04:00+0530,1269.45
2016-12-21T15:05:00+0530,1268.5
2016-12-21T15:06:00+0530,1268
2016-12-21T15:07:00+0530,1268
2016-12-21T15:08:00+0530,1268.1
2016-12-21T15:09:00+0530,1268.95
2016-12-21T15:10:00+0530,1268.75
2016-12-21T15:11:00+0530,1268.05
2016-12-21T15:12:00+0530,1268.05
2016-12-21T15:13:00+0530,1267
2016-12-21T15:14:00+0530,1266.95
2016-12-21T15:15:00+0530,1262.6
2016-12-21T15:16:00+0530,1262
2016-12-21T15:17:00+0530,1264
2016-12-21T15:18:00+0530,1264.8
2016-12-21T15:19:00+0530,1265
2016-12-21T15:20:00+0530,1267
2016-12-21T15:21:00+0530,1266
2016-12-21T15:22:00+0530,1264.9
2016-12-21T15:23:00+0530,1264.15
2016-12-21T15:24:00+0530,1264
2016-12-21T15:25:00+0530,1263.95
2016-12-21T15:26:00+0530,1263.5
2016-12-21T15:27:00+0530,1261.45
2016-12-21T15:28:00+0530,1260.35
2016-12-21T15:29:00+0530,1261.15
2016-12-22T09:15:00+0530,1262.95
2016-12-22T09:16:00+0530,1259
2016-12-22T09:17:00+0530,1258
2016-12-22T09:18:00+0530,1257
2016-12-22T09:19:00+0530,1260
2016-12-22T09:20:00+0530,1257.95
2016-12-22T09:21:00+0530,1255.4
2016-12-22T09:22:00+0530,1257.1
2016-12-22T09:23:00+0530,1257.15
2016-12-22T09:24:00+0530,1257.45
2016-12-22T09:25:00+0530,1256.75
2016-12-22T09:26:00+0530,1256
2016-12-22T09:27:00+0530,1255
2016-12-22T09:28:00+0530,1255
2016-12-22T09:29:00+0530,1258
2016-12-22T09:30:00+0530,1255
2016-12-22T09:31:00+0530,1254.95
2016-12-22T09:32:00+0530,1254.9
2016-12-22T09:33:00+0530,1254.25
2016-12-22T09:34:00+0530,1254.5
2016-12-22T09:35:00+0530,1255.6
2016-12-22T09:36:00+0530,1254.6
2016-12-22T09:37:00+0530,1256
2016-12-22T09:38:00+0530,1254.2
2016-12-22T09:39:00+0530,1252.55
2016-12-22T09:40:00+0530,1253
2016-12-22T09:41:00+0530,1253.65
2016-12-22T09:42:00+0530,1253.95
2016-12-22T09:43:00+0530,1253.45
2016-12-22T09:44:00+0530,1253
2016-12-22T09:45:00+0530,1252.25
2016-12-22T09:46:00+0530,1252
2016-12-22T09:47:00+0530,1253
2016-12-22T09:48:00+0530,1252.1
2016-12-22T09:49:00+0530,1252.1
2016-12-22T09:50:00+0530,1252.65
2016-12-22T09:51:00+0530,1253.25
2016-12-22T09:52:00+0530,1256.45
2016-12-22T09:53:00+0530,1253.4
2016-12-22T09:54:00+0530,1253.9
2016-12-22T09:55:00+0530,1253
2016-12-22T09:56:00+0530,1254
2016-12-22T09:57:00+0530,1254.45
2016-12-22T09:58:00+0530,1253
2016-12-22T09:59:00+0530,1251.7
2016-12-22T10:00:00+0530,1252
2016-12-22T10:01:00+0530,1252.95
2016-12-22T10:02:00+0530,1252.05
2016-12-22T10:03:00+0530,1253
2016-12-22T10:04:00+0530,1254
2016-12-22T10:05:00+0530,1254.5
2016-12-22T10:06:00+0530,1254.45
2016-12-22T10:07:00+0530,1254.5
2016-12-22T10:08:00+0530,1254.5
2016-12-22T10:09:00+0530,1252.55
2016-12-22T10:10:00+0530,1254
2016-12-22T10:11:00+0530,1254
2016-12-22T10:12:00+0530,1255.1
2016-12-22T10:13:00+0530,1256
2016-12-22T10:14:00+0530,1255.15
2016-12-22T10:15:00+0530,1256.6
2016-12-22T10:16:00+0530,1256.75
2016-12-22T10:17:00+0530,1256.5
2016-12-22T10:18:00+0530,1254.8
2016-12-22T10:19:00+0530,1253.1
2016-12-22T10:20:00+0530,1254
2016-12-22T10:21:00+0530,1254.9
2016-12-22T10:22:00+0530,1253.1
2016-12-22T10:23:00+0530,1254.5
2016-12-22T10:24:00+0530,1253
2016-12-22T10:25:00+0530,1252.95
2016-12-22T10:26:00+0530,1252.95
2016-12-22T10:27:00+0530,1252.95
2016-12-22T10:28:00+0530,1253
2016-12-22T10:29:00+0530,1253
2016-12-22T10:30:00+0530,1254.85
2016-12-22T10:31:00+0530,1253
2016-12-22T10:32:00+0530,1254
2016-12-22T10:33:00+0530,1254
2016-12-22T10:34:00+0530,1253.85
2016-12-22T10:35:00+0530,1252.7
2016-12-22T10:36:00+0530,1250.4
2016-12-22T10:37:00+0530,1250.45
2016-12-22T10:38:00+0530,1251.6
2016-12-22T10:39:00+0530,1250.25
2016-12-22T10:40:00+0530,1247.85
2016-12-22T10:41:00+0530,1247.85
2016-12-22T10:42:00+0530,1248
2016-12-22T10:43:00+0530,1249.7
2016-12-22T10:44:00+0530,1248.25
2016-12-22T10:45:00+0530,1250
2016-12-22T10:46:00+0530,1251.45
2016-12-22T10:47:00+0530,1252.7
2016-12-22T10:48:00+0530,1250
2016-12-22T10:49:00+0530,1251.75
2016-12-22T10:50:00+0530,1247.3
2016-12-22T10:51:00+0530,1250
2016-12-22T10:52:00+0530,1248.6
2016-12-22T10:53:00+0530,1249.85
2016-12-22T10:54:00+0530,1248.15
2016-12-22T10:55:00+0530,1248.65
2016-12-22T10:56:00+0530,1249.75
2016-12-22T10:57:00+0530,1249.8
2016-12-22T10:58:00+0530,1249.8
2016-12-22T10:59:00+0530,1251
2016-12-22T11:00:00+0530,1252.9
2016-12-22T11:01:00+0530,1251.25
2016-12-22T11:02:00+0530,1252.6
2016-12-22T11:03:00+0530,1251.6
2016-12-22T11:04:00+0530,1252.8
2016-12-22T11:05:00+0530,1252.75
2016-12-22T11:06:00+0530,1252
2016-12-22T11:07:00+0530,1251.45
2016-12-22T11:08:00+0530,1252.3
2016-12-22T11:09:00+0530,1252.25
2016-12-22T11:10:00+0530,1251.4
2016-12-22T11:11:00+0530,1251.15
2016-12-22T11:12:00+0530,1251.65
2016-12-22T11:13:00+0530,1250.3
2016-12-22T11:14:00+0530,1250.5
2016-12-22T11:15:00+0530,1244.5
2016-12-22T11:16:00+0530,1247.5
2016-12-22T11:17:00+0530,1245.5
2016-12-22T11:18:00+0530,1243.55
2016-12-22T11:19:00+0530,1244
2016-12-22T11:20:00+0530,1245.7
2016-12-22T11:21:00+0530,1243.8
2016-12-22T11:22:00+0530,1241.5
2016-12-22T11:23:00+0530,1243.4
2016-12-22T11:24:00+0530,1243
2016-12-22T11:25:00+0530,1245.8
2016-12-22T11:26:00+0530,1247.05
2016-12-22T11:27:00+0530,1243
2016-12-22T11:28:00+0530,1244
2016-12-22T11:29:00+0530,1240.1
2016-12-22T11:30:00+0530,1240.95
2016-12-22T11:31:00+0530,1242
2016-12-22T11:32:00+0530,1241
2016-12-22T11:33:00+0530,1240.7
2016-12-22T11:34:00+0530,1241.85
2016-12-22T11:35:00+0530,1243
2016-12-22T11:36:00+0530,1242
2016-12-22T11:37:00+0530,1242
2016-12-22T11:38:00+0530,1241.7
2016-12-22T11:39:00+0530,1242.3
2016-12-22T11:40:00+0530,1244.2
2016-12-22T11:41:00+0530,1244.2
2016-12-22T11:42:00+0530,1245.5
2016-12-22T11:43:00+0530,1246
2016-12-22T11:44:00+0530,1246
2016-12-22T11:45:00+0530,1245.95
2016-12-22T11:46:00+0530,1243.45
2016-12-22T11:47:00+0530,1244.95
2016-12-22T11:48:00+0530,1244.9
2016-12-22T11:49:00+0530,1245.9
2016-12-22T11:50:00+0530,1245.4
2016-12-22T11:51:00+0530,1245.45
2016-12-22T11:52:00+0530,1246.4
2016-12-22T11:53:00+0530,1247.3
2016-12-22T11:54:00+0530,1247.15
2016-12-22T11:55:00+0530,1246.95
2016-12-22T11:56:00+0530,1247.3
2016-12-22T11:57:00+0530,1247.3
2016-12-22T11:58:00+0530,1248.05
2016-12-22T11:59:00+0530,1247.95
2016-12-22T12:00:00+0530,1248.95
2016-12-22T12:01:00+0530,1250.95
2016-12-22T12:02:00+0530,1251
2016-12-22T12:03:00+0530,1251.5
2016-12-22T12:04:00+0530,1252.4
2016-12-22T12:05:00+0530,1252
2016-12-22T12:06:00+0530,1250.75
2016-12-22T12:07:00+0530,1249.5
2016-12-22T12:08:00+0530,1250.2
2016-12-22T12:09:00+0530,1250
2016-12-22T12:10:00+0530,1250.45
2016-12-22T12:11:00+0530,1251.5
2016-12-22T12:12:00+0530,1252.5
2016-12-22T12:13:00+0530,1251.85
2016-12-22T12:14:00+0530,1252
2016-12-22T12:15:00+0530,1252
2016-12-22T12:16:00+0530,1252
2016-12-22T12:17:00+0530,1252
2016-12-22T12:18:00+0530,1252.45
2016-12-22T12:19:00+0530,1252
2016-12-22T12:20:00+0530,1251.45
2016-12-22T12:21:00+0530,1250.7
2016-12-22T12:22:00+0530,1249.1
2016-12-22T12:23:00+0530,1250.05
2016-12-22T12:24:00+0530,1250.05
2016-12-22T12:25:00+0530,1249.9
2016-12-22T12:26:00+0530,1249.9
2016-12-22T12:27:00+0530,1250.85
2016-12-22T12:28:00+0530,1250.95
2016-12-22T12:29:00+0530,1250
2016-12-22T12:30:00+0530,1249.5
2016-12-22T12:31:00+0530,1249
2016-12-22T12:32:00+0530,1249
2016-12-22T12:33:00+0530,1249.2
2016-12-22T12:34:00+0530,1250.1
2016-12-22T12:35:00+0530,1250.2
2016-12-22T12:36:00+0530,1250.2
2016-12-22T12:37:00+0530,1250.6
2016-12-22T12:38:00+0530,1250.95
2016-12-22T12:39:00+0530,1251
2016-12-22T12:40:00+0530,1251
2016-12-22T12:41:00+0530,1251
2016-12-22T12:42:00+0530,1251.9
2016-12-22T12:43:00+0530,1251.85
2016-12-22T12:44:00+0530,1252
2016-12-22T12:45:00+0530,1252.5
2016-12-22T12:46:00+0530,1252.45
2016-12-22T12:47:00+0530,1250
2016-12-22T12:48:00+0530,1250.2
2016-12-22T12:49:00+0530,1251
2016-12-22T12:50:00+0530,1252
2016-12-22T12:51:00+0530,1251.55
2016-12-22T12:52:00+0530,1251.15
2016-12-22T12:53:00+0530,1250.05
2016-12-22T12:54:00+0530,1250.55
2016-12-22T12:55:00+0530,1251.5
2016-12-22T12:56:00+0530,1251.95
2016-12-22T12:57:00+0530,1250.3
2016-12-22T12:58:00+0530,1251.1
2016-12-22T12:59:00+0530,1250.65
2016-12-22T13:00:00+0530,1251.45
2016-12-22T13:01:00+0530,1251.65
2016-12-22T13:02:00+0530,1250.8
2016-12-22T13:03:00+0530,1250.1
2016-12-22T13:04:00+0530,1250.5
2016-12-22T13:05:00+0530,1250.6
2016-12-22T13:06:00+0530,1251.9
2016-12-22T13:07:00+0530,1251.9
2016-12-22T13:08:00+0530,1251.8
2016-12-22T13:09:00+0530,1251.85
2016-12-22T13:10:00+0530,1251.5
2016-12-22T13:11:00+0530,1250
2016-12-22T13:12:00+0530,1251.1
2016-12-22T13:13:00+0530,1251.2
2016-12-22T13:14:00+0530,1250.7
2016-12-22T13:15:00+0530,1250.65
2016-12-22T13:16:00+0530,1250.65
2016-12-22T13:17:00+0530,1251.6
2016-12-22T13:18:00+0530,1251.5
2016-12-22T13:19:00+0530,1250.6
2016-12-22T13:20:00+0530,1250.6
2016-12-22T13:21:00+0530,1251
2016-12-22T13:22:00+0530,1251
2016-12-22T13:23:00+0530,1251
2016-12-22T13:24:00+0530,1250.45
2016-12-22T13:25:00+0530,1251.3
2016-12-22T13:26:00+0530,1251.25
2016-12-22T13:27:00+0530,1251
2016-12-22T13:28:00+0530,1251
2016-12-22T13:29:00+0530,1251
2016-12-22T13:30:00+0530,1250
2016-12-22T13:31:00+0530,1247.95
2016-12-22T13:32:00+0530,1242.85
2016-12-22T13:33:00+0530,1242.75
2016-12-22T13:34:00+0530,1243
2016-12-22T13:35:00+0530,1244.5
2016-12-22T13:36:00+0530,1245.55
2016-12-22T13:37:00+0530,1245
2016-12-22T13:38:00+0530,1243.95
2016-12-22T13:39:00+0530,1246
2016-12-22T13:40:00+0530,1246.85
2016-12-22T13:41:00+0530,1247.6
2016-12-22T13:42:00+0530,1247.5
2016-12-22T13:43:00+0530,1246.9
2016-12-22T13:44:00+0530,1245
2016-12-22T13:45:00+0530,1245.45
2016-12-22T13:46:00+0530,1247.45
2016-12-22T13:47:00+0530,1246.8
2016-12-22T13:48:00+0530,1247.7
2016-12-22T13:49:00+0530,1247.8
2016-12-22T13:50:00+0530,1248
2016-12-22T13:51:00+0530,1246.85
2016-12-22T13:52:00+0530,1247.95
2016-12-22T13:53:00+0530,1249.5
2016-12-22T13:54:00+0530,1248.3
2016-12-22T13:55:00+0530,1247.6
2016-12-22T13:56:00+0530,1245
2016-12-22T13:57:00+0530,1244.95
2016-12-22T13:58:00+0530,1244.9
2016-12-22T13:59:00+0530,1245
2016-12-22T14:00:00+0530,1245
2016-12-22T14:01:00+0530,1242
2016-12-22T14:02:00+0530,1243
2016-12-22T14:03:00+0530,1244.45
2016-12-22T14:04:00+0530,1243
2016-12-22T14:05:00+0530,1244
2016-12-22T14:06:00+0530,1244
2016-12-22T14:07:00+0530,1243.5
2016-12-22T14:08:00+0530,1241.3
2016-12-22T14:09:00+0530,1242.65
2016-12-22T14:10:00+0530,1240.05
2016-12-22T14:11:00+0530,1242.5
2016-12-22T14:12:00+0530,1241.1
2016-12-22T14:13:00+0530,1242.95
2016-12-22T14:14:00+0530,1241.45
2016-12-22T14:15:00+0530,1242.9
2016-12-22T14:16:00+0530,1244
2016-12-22T14:17:00+0530,1243.85
2016-12-22T14:18:00+0530,1243.9
2016-12-22T14:19:00+0530,1243.9
2016-12-22T14:20:00+0530,1243.8
2016-12-22T14:21:00+0530,1243.85
2016-12-22T14:22:00+0530,1243.05
2016-12-22T14:23:00+0530,1242.95
2016-12-22T14:24:00+0530,1243.8
2016-12-22T14:25:00+0530,1243.85
2016-12-22T14:26:00+0530,1243.9
2016-12-22T14:27:00+0530,1243.55
2016-12-22T14:28:00+0530,1243.4
2016-12-22T14:29:00+0530,1243.4
2016-12-22T14:30:00+0530,1243.5
2016-12-22T14:31:00+0530,1242.95
2016-12-22T14:32:00+0530,1243.45
2016-12-22T14:33:00+0530,1243.35
2016-12-22T14:34:00+0530,1243.5
2016-12-22T14:35:00+0530,1243.5
2016-12-22T14:36:00+0530,1243.9
2016-12-22T14:37:00+0530,1243.9
2016-12-22T14:38:00+0530,1243.85
2016-12-22T14:39:00+0530,1244
2016-12-22T14:40:00+0530,1244.95
2016-12-22T14:41:00+0530,1244.85
2016-12-22T14:42:00+0530,1244.9
2016-12-22T14:43:00+0530,1245
2016-12-22T14:44:00+0530,1245
2016-12-22T14:45:00+0530,1245.9
2016-12-22T14:46:00+0530,1249
2016-12-22T14:47:00+0530,1249.65
2016-12-22T14:48:00+0530,1247.45
2016-12-22T14:49:00+0530,1247.05
2016-12-22T14:50:00+0530,1246.3
2016-12-22T14:51:00+0530,1246.6
2016-12-22T14:52:00+0530,1246.65
2016-12-22T14:53:00+0530,1245.75
2016-12-22T14:54:00+0530,1245.65
2016-12-22T14:55:00+0530,1245.2
2016-12-22T14:56:00+0530,1247.7
2016-12-22T14:57:00+0530,1247.85
2016-12-22T14:58:00+0530,1245.05
2016-12-22T14:59:00+0530,1245.8
2016-12-22T15:00:00+0530,1247.45
2016-12-22T15:01:00+0530,1247.45
2016-12-22T15:02:00+0530,1246.4
2016-12-22T15:03:00+0530,1246.25
2016-12-22T15:04:00+0530,1245.9
2016-12-22T15:05:00+0530,1243.1
2016-12-22T15:06:00+0530,1243
2016-12-22T15:07:00+0530,1245
2016-12-22T15:08:00+0530,1245
2016-12-22T15:09:00+0530,1245.5
2016-12-22T15:10:00+0530,1246.4
2016-12-22T15:11:00+0530,1246.05
2016-12-22T15:12:00+0530,1246.7
2016-12-22T15:13:00+0530,1247.75
2016-12-22T15:14:00+0530,1247
2016-12-22T15:15:00+0530,1247
2016-12-22T15:16:00+0530,1243
2016-12-22T15:17:00+0530,1244.65
2016-12-22T15:18:00+0530,1244
2016-12-22T15:19:00+0530,1244.65
2016-12-22T15:20:00+0530,1246
2016-12-22T15:21:00+0530,1246.2
2016-12-22T15:22:00+0530,1242.75
2016-12-22T15:23:00+0530,1243.8
2016-12-22T15:24:00+0530,1243
2016-12-22T15:25:00+0530,1242.55
2016-12-22T15:26:00+0530,1240.4
2016-12-22T15:27:00+0530,1240.4
2016-12-22T15:28:00+0530,1240
2016-12-22T15:29:00+0530,1240
2016-12-23T09:15:00+0530,1242
2016-12-23T09:16:00+0530,1240.2
2016-12-23T09:17:00+0530,1241.1
2016-12-23T09:18:00+0530,1240.3
2016-12-23T09:19:00+0530,1237
2016-12-23T09:20:00+0530,1237.95
2016-12-23T09:21:00+0530,1236.95
2016-12-23T09:22:00+0530,1241.85
2016-12-23T09:23:00+0530,1237.4
2016-12-23T09:24:00+0530,1241.85
2016-12-23T09:25:00+0530,1241.9
2016-12-23T09:26:00+0530,1241.9
2016-12-23T09:27:00+0530,1242
2016-12-23T09:28:00+0530,1244.45
2016-12-23T09:29:00+0530,1247.7
2016-12-23T09:30:00+0530,1247.1
2016-12-23T09:31:00+0530,1247.1
2016-12-23T09:32:00+0530,1252
2016-12-23T09:33:00+0530,1247.05
2016-12-23T09:34:00+0530,1249
2016-12-23T09:35:00+0530,1247.2
2016-12-23T09:36:00+0530,1249.95
2016-12-23T09:37:00+0530,1249.65
2016-12-23T09:38:00+0530,1251
2016-12-23T09:39:00+0530,1251
2016-12-23T09:40:00+0530,1251.95
2016-12-23T09:41:00+0530,1248.65
2016-12-23T09:42:00+0530,1249.7
2016-12-23T09:43:00+0530,1250.2
2016-12-23T09:44:00+0530,1255.35
2016-12-23T09:45:00+0530,1250
2016-12-23T09:46:00+0530,1251
2016-12-23T09:47:00+0530,1250.2
2016-12-23T09:48:00+0530,1251
2016-12-23T09:49:00+0530,1251.75
2016-12-23T09:50:00+0530,1256.75
2016-12-23T09:51:00+0530,1266
2016-12-23T09:52:00+0530,1268
2016-12-23T09:53:00+0530,1265.15
2016-12-23T09:54:00+0530,1272.1
2016-12-23T09:55:00+0530,1275.5
2016-12-23T09:56:00+0530,1273.3
2016-12-23T09:57:00+0530,1270
2016-12-23T09:58:00+0530,1268
2016-12-23T09:59:00+0530,1266.85
2016-12-23T10:00:00+0530,1264
2016-12-23T10:01:00+0530,1263.35
2016-12-23T10:02:00+0530,1261.45
2016-12-23T10:03:00+0530,1261.5
2016-12-23T10:04:00+0530,1262
2016-12-23T10:05:00+0530,1261.3
2016-12-23T10:06:00+0530,1261.75
2016-12-23T10:07:00+0530,1261.3
2016-12-23T10:08:00+0530,1260.9
2016-12-23T10:09:00+0530,1260.45
2016-12-23T10:10:00+0530,1261
2016-12-23T10:11:00+0530,1262.5
2016-12-23T10:12:00+0530,1263.8
2016-12-23T10:13:00+0530,1265.9
2016-12-23T10:14:00+0530,1263.1
2016-12-23T10:15:00+0530,1260.05
2016-12-23T10:16:00+0530,1260.95
2016-12-23T10:17:00+0530,1260.9
2016-12-23T10:18:00+0530,1260.5
2016-12-23T10:19:00+0530,1262.4
2016-12-23T10:20:00+0530,1262
2016-12-23T10:21:00+0530,1262.85
2016-12-23T10:22:00+0530,1261.95
2016-12-23T10:23:00+0530,1261.95
2016-12-23T10:24:00+0530,1261.9
2016-12-23T10:25:00+0530,1260.35
2016-12-23T10:26:00+0530,1261
2016-12-23T10:27:00+0530,1261
2016-12-23T10:28:00+0530,1262.05
2016-12-23T10:29:00+0530,1262
2016-12-23T10:30:00+0530,1260.4
2016-12-23T10:31:00+0530,1260.8
2016-12-23T10:32:00+0530,1260.95
2016-12-23T10:33:00+0530,1261.95
2016-12-23T10:34:00+0530,1261.95
